代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
001337,四川黄金,黄金,20260105,28.31,20260202,59.56,100,3117.3,110.39%,28,Rank 1.93%,"Rank 1.93%, Score 0.0244, BULL",BULL trailing stop (19.0%),BULL trailing stop (19.0%),BULL,csi1000
600961,株冶集团,铅锌,20260105,16.34,20260202,20.64,200,854.6,26.32%,28,Rank 2.11%,"Rank 2.11%, Score 0.0241, BULL",BULL trailing stop (20.6%),BULL trailing stop (20.6%),BULL,csi1000
300525,博思软件,软件服务,20260105,13.9,20260202,13.29,200,-125.5,-4.39%,28,Rank 3.12%,"Rank 3.12%, Score 0.0204, BULL",BULL trailing stop (15.9%),BULL trailing stop (15.9%),BULL,csi1000
002097,山河智能,工程机械,20260105,12.42,20260202,11.4,200,-207.0,-8.21%,28,Rank 3.58%,"Rank 3.58%, Score 0.0197, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
601137,博威合金,小金属,20260105,21.72,20260202,19.31,100,-243.5,-11.10%,28,Rank 3.67%,"Rank 3.67%, Score 0.0196, BULL",BULL Hard stop (-11.1%),BULL Hard stop (-11.1%),BULL,csi1000
000620,盈新发展,全国地产,20260130,3.55,20260202,3.26,3000,-882.7,-8.17%,3,Rank 0.18%,"Rank 0.18%, Score 0.0433, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
002174,游族网络,互联网,20260105,12.31,20260203,11.63,400,-278.0,-5.52%,29,Rank 1.38%,"Rank 1.38%, Score 0.0269, BULL",BULL trailing stop (15.2%),BULL trailing stop (15.2%),BULL,csi1000
600403,大有能源,煤炭开采,20260123,7.36,20260203,6.6,2800,-2152.0,-10.33%,11,Rank 0.64%,"Rank 0.64%, Score 0.0358, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi1000
688382,益方生物-U,生物制药,20260202,25.26,20260204,22.8,100,-249.0,-9.74%,2,Rank 0.36%,"Rank 0.36%, Score 0.0408, BULL",BULL Hard stop (-9.7%),BULL Hard stop (-9.7%),BULL,csi1000
000766,通化金马,化学制药,20260203,25.23,20260209,23.15,300,-633.0,-8.24%,6,Rank 0.91%,"Rank 0.91%, Score 0.0322, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
002745,木林森,元器件,20260105,9.52,20260211,9.17,400,-144.8,-3.68%,37,Rank 2.84%,"Rank 2.84%, Score 0.0211, BULL",BULL trailing stop (15.1%),BULL trailing stop (15.1%),BULL,csi1000
300327,中颖电子,半导体,20260105,28.28,20260211,28.85,100,53.2,2.02%,37,Rank 3.94%,"Rank 3.94%, Score 0.0184, BULL",BULL trailing stop (15.1%),BULL trailing stop (15.1%),BULL,csi1000
601619,嘉泽新能,新型电力,20260105,4.61,20260212,5.43,1300,1045.5,17.58%,38,Rank 0.46%,"Rank 0.46%, Score 0.0338, BULL",BULL trailing stop (16.4%),BULL trailing stop (16.4%),BULL,csi1000
688658,悦康药业,化学制药,20260202,23.38,20260213,21.2,100,-220.8,-9.32%,11,Rank 0.18%,"Rank 0.18%, Score 0.0457, BULL",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi1000
002506,协鑫集成,电气设备,20260106,2.82,20260224,4.5,7100,11886.5,59.57%,49,Rank 0.73%,"Rank 0.73%, Score 0.0363, BULL",BULL trailing stop (16.8%),BULL trailing stop (16.8%),BULL,csi1000
000620,盈新发展,全国地产,20260203,3.37,20260227,3.09,5100,-1448.5,-8.31%,24,Rank 0.64%,"Rank 0.64%, Score 0.0363, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi1000
300199,翰宇药业,化学制药,20260105,18.02,20260302,18.01,200,-6.7,-0.06%,56,Rank 1.56%,"Rank 1.56%, Score 0.0253, BULL",BULL trailing stop (16.0%),BULL trailing stop (16.0%),BULL,csi1000
600667,太极实业,半导体,20260105,8.1,20260304,9.46,600,808.6,16.79%,58,Rank 1.28%,"Rank 1.28%, Score 0.0270, BULL",BULL trailing stop (15.5%),BULL trailing stop (15.5%),BULL,csi1000
688262,国芯科技,半导体,20260105,31.0,20260304,35.55,100,450.4,14.68%,58,Rank 3.30%,"Rank 3.30%, Score 0.0201, BULL",BULL trailing stop (19.4%),BULL trailing stop (19.4%),BULL,csi1000
000821,ST京机,电气设备,20260204,14.95,20260304,13.65,800,-1054.2,-8.70%,28,Rank 0.09%,"Rank 0.09%, Score 0.0513, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
301526,国际复材,玻璃,20260213,12.71,20260304,12.63,200,-19.3,-0.63%,19,Rank 0.27%,"Rank 0.27%, Score 0.0513, BULL",BULL trailing stop (20.1%),BULL trailing stop (20.1%),BULL,csi1000
605376,博迁新材,小金属,20260224,113.0,20260304,99.0,100,-1412.9,-12.39%,8,Rank 1.09%,"Rank 1.09%, Score 0.0318, BULL",BULL Hard stop (-12.4%),BULL Hard stop (-12.4%),BULL,csi1000
605599,菜百股份,服饰,20260302,25.1,20260304,23.0,700,-1490.9,-8.37%,2,Rank 0.18%,"Rank 0.18%, Score 0.0366, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi1000
601811,新华文轩,出版业,20260109,14.19,20260305,13.56,1400,-904.4,-4.43%,55,Rank 0.64%,"Rank 0.64%, Score 0.0306, BULL",BULL trailing stop (15.2%),BULL trailing stop (15.2%),BULL,csi1000
600246,万通发展,区域地产,20260202,12.38,20260305,11.05,200,-268.9,-10.74%,31,Rank 0.46%,"Rank 0.46%, Score 0.0387, BULL",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi1000
601015,陕西黑猫,焦炭加工,20260212,4.79,20260306,4.9,1900,196.9,2.30%,22,Rank 0.73%,"Rank 0.73%, Score 0.0284, BULL",BULL trailing stop (16.1%),BULL trailing stop (16.1%),BULL,csi1000
688726,拉普拉斯,专用机械,20260227,71.01,20260306,63.0,300,-2427.6,-11.28%,7,Rank 0.45%,"Rank 0.45%, Score 0.0319, BULL",BULL Hard stop (-11.3%),BULL Hard stop (-11.3%),BULL,csi1000
301078,孩子王,其他商业,20260305,10.22,20260310,9.39,1900,-1600.2,-8.12%,5,Rank 0.36%,"Rank 0.36%, Score 0.0394, BULL",BULL Hard stop (-8.1%),BULL Hard stop (-8.1%),BULL,csi1000
603162,海通发展,水运,20260105,12.2,20260312,13.54,300,396.6,10.98%,66,Rank 2.29%,"Rank 2.29%, Score 0.0233, BULL",BULL trailing stop (15.7%),BULL trailing stop (15.7%),BULL,csi1000
000636,风华高科,元器件,20260105,16.35,20260313,22.24,200,1172.2,36.02%,67,Rank 2.66%,"Rank 2.66%, Score 0.0218, BULL",BULL trailing stop (15.9%),BULL trailing stop (15.9%),BULL,csi1000
002716,湖南白银,小金属,20260211,14.24,20260313,13.99,200,-53.6,-1.76%,30,Rank 0.27%,"Rank 0.27%, Score 0.0615, BULL",BULL trailing stop (16.1%),BULL trailing stop (16.1%),BULL,csi1000
000543,皖能电力,火力发电,20260105,8.13,20260313,9.3,700,810.5,14.39%,67,Rank 0.37%,"Rank 0.37%, Score 0.0343, BULL",Close all,Close all,END,csi1000
600206,有研新材,半导体,20260105,20.5,20260313,22.42,200,378.2,9.37%,67,Rank 1.47%,"Rank 1.47%, Score 0.0268, BULL",Close all,Close all,END,csi1000
002583,海能达,通信设备,20260105,11.39,20260313,10.96,400,-177.7,-3.78%,67,Rank 1.65%,"Rank 1.65%, Score 0.0248, BULL",Close all,Close all,END,csi1000
601677,明泰铝业,铝,20260105,15.13,20260313,16.9,200,348.0,11.64%,67,Rank 2.57%,"Rank 2.57%, Score 0.0227, BULL",Close all,Close all,END,csi1000
002815,崇达技术,元器件,20260105,13.8,20260313,15.24,200,284.0,10.43%,67,Rank 3.21%,"Rank 3.21%, Score 0.0202, BULL",Close all,Close all,END,csi1000
603005,晶方科技,半导体,20260105,27.79,20260313,30.25,100,242.1,8.85%,67,Rank 3.39%,"Rank 3.39%, Score 0.0201, BULL",Close all,Close all,END,csi1000
601908,京运通,电气设备,20260105,3.92,20260313,4.25,700,227.1,8.42%,67,Rank 3.76%,"Rank 3.76%, Score 0.0196, BULL",Close all,Close all,END,csi1000
300360,炬华科技,电器仪表,20260105,17.78,20260313,18.79,100,98.4,5.67%,67,Rank 3.85%,"Rank 3.85%, Score 0.0193, BULL",Close all,Close all,END,csi1000
000970,中科三环,矿物制品,20260105,13.6,20260313,13.78,200,32.4,1.32%,67,Rank 4.13%,"Rank 4.13%, Score 0.0181, BULL",Close all,Close all,END,csi1000
603057,紫燕食品,食品,20260115,29.36,20260313,31.54,700,1497.3,7.43%,57,Rank 0.18%,"Rank 0.18%, Score 0.0622, BULL",Close all,Close all,END,csi1000
000065,北方国际,建筑工程,20260122,12.5,20260313,13.32,1600,1284.3,6.56%,50,Rank 0.64%,"Rank 0.64%, Score 0.0287, BULL",Close all,Close all,END,csi1000
301487,盟固利,化工原料,20260129,23.11,20260313,23.75,100,60.9,2.77%,43,Rank 0.73%,"Rank 0.73%, Score 0.0279, BULL",Close all,Close all,END,csi1000
688548,广钢气体,化工原料,20260202,20.12,20260313,27.67,100,750.8,37.49%,39,Rank 0.27%,"Rank 0.27%, Score 0.0445, BULL",Close all,Close all,END,csi1000
600478,科力远,电气设备,20260202,6.98,20260313,7.8,400,323.9,11.75%,39,Rank 0.91%,"Rank 0.91%, Score 0.0320, BULL",Close all,Close all,END,csi1000
600075,新疆天业,化工原料,20260202,6.18,20260313,7.98,300,536.9,29.13%,39,Rank 1.09%,"Rank 1.09%, Score 0.0316, BULL",Close all,Close all,END,csi1000
300087,荃银高科,种植业,20260209,8.58,20260313,8.93,900,304.6,4.08%,32,Rank 0.64%,"Rank 0.64%, Score 0.0401, BULL",Close all,Close all,END,csi1000
000829,天音控股,其他商业,20260211,10.97,20260313,10.53,200,-90.7,-4.01%,30,Rank 1.27%,"Rank 1.27%, Score 0.0218, BULL",Close all,Close all,END,csi1000
300576,容大感光,染料涂料,20260304,37.0,20260313,37.33,200,56.3,0.89%,9,Rank 0.18%,"Rank 0.18%, Score 0.0357, BULL",Close all,Close all,END,csi1000
002268,电科网安,IT设备,20260304,18.64,20260313,19.92,300,376.2,6.87%,9,Rank 0.27%,"Rank 0.27%, Score 0.0324, BULL",Close all,Close all,END,csi1000
300098,高新兴,软件服务,20260304,5.61,20260313,5.77,1000,152.5,2.85%,9,Rank 0.45%,"Rank 0.45%, Score 0.0308, BULL",Close all,Close all,END,csi1000
002326,永太科技,化工原料,20260304,22.47,20260313,23.62,200,223.9,5.12%,9,Rank 0.64%,"Rank 0.64%, Score 0.0303, BULL",Close all,Close all,END,csi1000
688208,道通科技,IT设备,20260304,34.2,20260313,33.44,100,-80.3,-2.22%,9,Rank 0.73%,"Rank 0.73%, Score 0.0302, BULL",Close all,Close all,END,csi1000
002017,东信和平,通信设备,20260304,21.0,20260313,21.37,100,34.2,1.76%,9,Rank 0.91%,"Rank 0.91%, Score 0.0293, BULL",Close all,Close all,END,csi1000
600258,首旅酒店,酒店餐饮,20260305,16.99,20260313,16.62,600,-235.0,-2.18%,8,Rank 0.82%,"Rank 0.82%, Score 0.0338, BULL",Close all,Close all,END,csi1000
300102,乾照光电,半导体,20260306,35.2,20260313,33.5,500,-871.8,-4.83%,7,Rank 0.27%,"Rank 0.27%, Score 0.0317, BULL",Close all,Close all,END,csi1000
603766,隆鑫通用,摩托车,20260306,15.19,20260313,15.19,700,-13.8,0.00%,7,Rank 0.55%,"Rank 0.55%, Score 0.0272, BULL",Close all,Close all,END,csi1000
002036,联创电子,元器件,20260310,10.64,20260313,10.34,1900,-595.5,-2.82%,3,Rank 0.27%,"Rank 0.27%, Score 0.0345, BULL",Close all,Close all,END,csi1000
300257,开山股份,机械基件,20260312,35.69,20260313,33.8,300,-580.2,-5.30%,1,Rank 0.18%,"Rank 0.18%, Score 0.0420, BULL",Close all,Close all,END,csi1000
002488,金固股份,汽车配件,20260313,12.35,20260313,12.35,400,-6.4,0.00%,0,Rank 0.18%,"Rank 0.18%, Score 0.0287, BULL",Close all,Close all,END,csi1000
600596,新安股份,化工原料,20260313,13.43,20260313,13.43,200,-3.5,0.00%,0,Rank 0.27%,"Rank 0.27%, Score 0.0282, BULL",Close all,Close all,END,csi1000
